post_id,text,label,tokens,dataset
26564,г0 наверноеэ,0,"['г0', 'наверноеэ']",GameTox
11044,pushh,0,['pushh'],GameTox
21702,go go go udes,0,"['go', 'go', 'go', 'udes']",GameTox
24358,omg,0,['omg'],GameTox
14174,gg,0,['gg'],GameTox
24899,ajajajaja,0,['ajajajaja'],GameTox
25181,but he fight lgbt ; brave man,0,"['but', 'he', 'fight', 'lgbt', ';', 'brave', 'man']",GameTox
22083,...,0,['...'],GameTox
33366,usless dick feeders,1,"['usless', 'dick', 'feeders']",GameTox
12192,fucking bot somua,1,"['fucking', 'bot', 'somua']",GameTox
19778,gj guys!,0,"['gj', 'guys', '!']",GameTox
38621,140 why,0,"['140', 'why']",GameTox
26786,row,0,['row'],GameTox
37932,ns,0,['ns'],GameTox
29779,Reported,0,['Reported'],GameTox
50664,"wow, you should be awarded",0,"['wow', ',', 'you', 'should', 'be', 'awarded']",GameTox
7307,is it kanjpz?,0,"['is', 'it', 'kanjpz', '?']",GameTox
53040,gg,0,['gg'],GameTox
45497,"CHEWBACCA_2015 (Lynx 6x6), не мешай стрелять! Уйди с линии огня по противнику!",0,"['CHEWBACCA_2015', '(', 'Lynx', '6x6', ')', ',', 'не', 'мешай', 'стрелять', '!', 'Уйди', 'с', 'линии', 'огня', 'по', 'противнику', '!']",GameTox
16939,bot,1,['bot'],GameTox
14324,wtf,1,['wtf'],GameTox
26696,amx spot them jesus,0,"['amx', 'spot', 'them', 'jesus']",GameTox
17676,wtf,1,['wtf'],GameTox
25835,hfhf,0,['hfhf'],GameTox
43303,lorraine bot,1,"['lorraine', 'bot']",GameTox
11316,for?,0,"['for', '?']",GameTox
40384,lol bouncing,0,"['lol', 'bouncing']",GameTox
45594,ulala,0,['ulala'],GameTox
41744,hilll,0,['hilll'],GameTox
41364,blindfire F5 bush guys,0,"['blindfire', 'F5', 'bush', 'guys']",GameTox
6544,gg,0,['gg'],GameTox
18480,gg,0,['gg'],GameTox
38862,gg,0,['gg'],GameTox
14994,Засвет в квадрате C1!!!,0,"['Засвет', 'в', 'квадрате', 'C1', '!', '!', '!']",GameTox
47294,FFS,1,['FFS'],GameTox
2821,just play it slow now,0,"['just', 'play', 'it', 'slow', 'now']",GameTox
46717,dobro,0,['dobro'],GameTox
18543,HTs?,0,"['HTs', '?']",GameTox
34338,LAURA..SORRY...THEY CAN‘T ... COWARDS,1,"['LAURA', '..', 'SORRY', '...', 'THEY', 'CAN', '‘', 'T', '...', 'COWARDS']",GameTox
9426,Im Spotted at H7!,0,"['Im', 'Spotted', 'at', 'H7', '!']",GameTox
36158,look more on minimap,0,"['look', 'more', 'on', 'minimap']",GameTox
42004,"Full health jiro, maybe get my back?",0,"['Full', 'health', 'jiro', ',', 'maybe', 'get', 'my', 'back', '?']",GameTox
11528,go after arty?,0,"['go', 'after', 'arty', '?']",GameTox
21555,Засвет в квадрате J3!!!,0,"['Засвет', 'в', 'квадрате', 'J3', '!', '!', '!']",GameTox
10916,be quiet ...u r dead noob,1,"['be', 'quiet', '...', 'u', 'r', 'dead', 'noob']",GameTox
29411,leo,0,['leo'],GameTox
44937,Засвет в квадрате F3!!!,0,"['Засвет', 'в', 'квадрате', 'F3', '!', '!', '!']",GameTox
50146,help this !!,0,"['help', 'this', '!', '!']",GameTox
43304,im not your schild shptk,1,"['im', 'not', 'your', 'schild', 'shptk']",GameTox
36148,Im Spotted at K6! :o But I am wearing a mask! :) I am safe! ;),0,"['Im', 'Spotted', 'at', 'K6', '!', ':', 'o', 'But', 'I', 'am', 'wearing', 'a', 'mask', '!', ':', ')', 'I', 'am', 'safe', '!', ';', ')']",GameTox
42048,what would happen?,0,"['what', 'would', 'happen', '?']",GameTox
30686,popusi mi kurac norgeskriger,1,"['popusi', 'mi', 'kurac', 'norgeskriger']",GameTox
43876,fucking game,1,"['fucking', 'game']",GameTox
40456,im out gg gonna hide,0,"['im', 'out', 'gg', 'gon', 'na', 'hide']",GameTox
37525,gg,0,['gg'],GameTox
54102,gg,0,['gg'],GameTox
24524,слава Україні,0,"['слава', 'Україні']",GameTox
35924,gg tho,0,"['gg', 'tho']",GameTox
32988,Засвет в квадрате G2!!!,0,"['Засвет', 'в', 'квадрате', 'G2', '!', '!', '!']",GameTox
33253,rape in 15 sec,1,"['rape', 'in', '15', 'sec']",GameTox
49286,hill?,0,"['hill', '?']",GameTox
4510,FV OP,0,"['FV', 'OP']",GameTox
43676,you just camp lorraine,1,"['you', 'just', 'camp', 'lorraine']",GameTox
20705,gj hill,0,"['gj', 'hill']",GameTox
53913,"Karaoline[GA-DK] (Hellcat), не мешай стрелять! Уйди с линии огня по противнику!",0,"['Karaoline', '[', 'GA-DK', ']', '(', 'Hellcat', ')', ',', 'не', 'мешай', 'стрелять', '!', 'Уйди', 'с', 'линии', 'огня', 'по', 'противнику', '!']",GameTox
41340,we have to keep distance,0,"['we', 'have', 'to', 'keep', 'distance']",GameTox
5533,cause of you i miss the hit on the IS_7,0,"['cause', 'of', 'you', 'i', 'miss', 'the', 'hit', 'on', 'the', 'IS_7']",GameTox
17471,TOP GUN PLEASE.,0,"['TOP', 'GUN', 'PLEASE', '.']",GameTox
2845,Enemy SPG ReborWolf (M53/M55) just hit me and is now reloading for about 40.27s.,0,"['Enemy', 'SPG', 'ReborWolf', '(', 'M53/M55', ')', 'just', 'hit', 'me', 'and', 'is', 'now', 'reloading', 'for', 'about', '40.27s', '.']",GameTox
9512,nice,0,['nice'],GameTox
14558,еди бля фуловый,1,"['еди', 'бля', 'фуловый']",GameTox
16105,lests go farm,0,"['lests', 'go', 'farm']",GameTox
46275,so ya know,0,"['so', 'ya', 'know']",GameTox
3671,but iam not,0,"['but', 'iam', 'not']",GameTox
36749,gg light...,0,"['gg', 'light', '...']",GameTox
12548,"TheLegentScotty (VK 36.01 H), you are blocking my target!",0,"['TheLegentScotty', '(', 'VK', '36.01', 'H', ')', ',', 'you', 'are', 'blocking', 'my', 'target', '!']",GameTox
45735,ebr,0,['ebr'],GameTox
18948,my bad,1,"['my', 'bad']",GameTox
36605,та да,0,"['та', 'да']",GameTox
35774,ty,0,['ty'],GameTox
27595,...,0,['...'],GameTox
33630,is ur mom,1,"['is', 'ur', 'mom']",GameTox
37137,at7?,0,"['at7', '?']",GameTox
37632,gj,0,['gj'],GameTox
11024,cap capcapcacp,0,"['cap', 'capcapcacp']",GameTox
53342,report t29,0,"['report', 't29']",GameTox
36763,thx Zzzzzzzzzzzzz????,0,"['thx', 'Zzzzzzzzzzzzz', '?', '?', '?', '?']",GameTox
46072,4,0,['4'],GameTox
42452,gg,0,['gg'],GameTox
44251,spot,0,['spot'],GameTox
24661,gg,0,['gg'],GameTox
29641,fuk pl trash bastards,1,"['fuk', 'pl', 'trash', 'bastards']",GameTox
35071,he gave me 2 shots and didnt reload :D,0,"['he', 'gave', 'me', '2', 'shots', 'and', 'didnt', 'reload', ':', 'D']",GameTox
14102,this was sarcasm,0,"['this', 'was', 'sarcasm']",GameTox
50903,xddd,0,['xddd'],GameTox
15867,wtf,1,['wtf'],GameTox
49435,gg,0,['gg'],GameTox
25439,DEFF,0,['DEFF'],GameTox
36623,:D,0,"[':', 'D']",GameTox
34309,jebem vam mater idioti,1,"['jebem', 'vam', 'mater', 'idioti']",GameTox
35955,nice camo momix,0,"['nice', 'camo', 'momix']",GameTox
6751,udes -100IQ,0,"['udes', '-100IQ']",GameTox
6708,nice,0,['nice'],GameTox
19941,268 don't be scared,0,"['268', 'do', ""n't"", 'be', 'scared']",GameTox
35645,nmoooo,0,['nmoooo'],GameTox
9396,watch my ping,0,"['watch', 'my', 'ping']",GameTox
33892,jebane kurwy,1,"['jebane', 'kurwy']",GameTox
22608,pls kill enemy scout and we will win,0,"['pls', 'kill', 'enemy', 'scout', 'and', 'we', 'will', 'win']",GameTox
28098,only him,0,"['only', 'him']",GameTox
12260,just cap one spot,0,"['just', 'cap', 'one', 'spot']",GameTox
20889,arta,0,['arta'],GameTox
7296,сюдааа,0,['сюдааа'],GameTox
52676,go,0,['go'],GameTox
15997,WHAT,0,['WHAT'],GameTox
24308,121,0,['121'],GameTox
10275,panther m10 stand to k1,0,"['panther', 'm10', 'stand', 'to', 'k1']",GameTox
7457,Im Spotted at G8!,0,"['Im', 'Spotted', 'at', 'G8', '!']",GameTox
50281,stupid team,0,"['stupid', 'team']",GameTox
34852,i was leting u shot,0,"['i', 'was', 'leting', 'u', 'shot']",GameTox
48239,bourrasque - sleeping,1,"['bourrasque', '-', 'sleeping']",GameTox
7772,we need to push,0,"['we', 'need', 'to', 'push']",GameTox
35611,gj man,0,"['gj', 'man']",GameTox
12310,yes,0,['yes'],GameTox
53638,gg ebr nice to watch,0,"['gg', 'ebr', 'nice', 'to', 'watch']",GameTox
39688,no snipe,0,"['no', 'snipe']",GameTox
5004,gg team,0,"['gg', 'team']",GameTox
46948,RHM afk?,0,"['RHM', 'afk', '?']",GameTox
23244,6 HE‘s left,0,"['6', 'HE', '‘', 's', 'left']",GameTox
1912,hah bro everythink what you can say its ****** familly?,1,"['hah', 'bro', 'everythink', 'what', 'you', 'can', 'say', 'its', '*', '*', '*', '*', '*', '*', 'familly', '?']",GameTox
12824,"Skuty_Bernard (HT No. VI), you are blocking my target!",0,"['Skuty_Bernard', '(', 'HT', 'No', '.', 'VI', ')', ',', 'you', 'are', 'blocking', 'my', 'target', '!']",GameTox
1513,Good luck,0,"['Good', 'luck']",GameTox
43508,you only shotm the ones who were low,1,"['you', 'only', 'shotm', 'the', 'ones', 'who', 'were', 'low']",GameTox
51767,fucktard triangule mtf in the back,1,"['fucktard', 'triangule', 'mtf', 'in', 'the', 'back']",GameTox
36499,!???=?!?!?!?!,0,"['!', '?', '?', '?', '=', '?', '!', '?', '!', '?', '!', '?', '!']",GameTox
27476,"Help me here G3, here is Beer for free!",0,"['Help', 'me', 'here', 'G3', ',', 'here', 'is', 'Beer', 'for', 'free', '!']",GameTox
31681,arty there,0,"['arty', 'there']",GameTox
31559,stop being dumb,1,"['stop', 'being', 'dumb']",GameTox
32560,arty moron,1,"['arty', 'moron']",GameTox
49768,west is gonna fall,0,"['west', 'is', 'gon', 'na', 'fall']",GameTox
45341,kill ebr first,0,"['kill', 'ebr', 'first']",GameTox
11826,какого хера вы на базе тртесь???,1,"['какого', 'хера', 'вы', 'на', 'базе', 'тртесь', '?', '?', '?']",GameTox
44683,Im Spotted at C4!,0,"['Im', 'Spotted', 'at', 'C4', '!']",GameTox
15088,defender is new td?,0,"['defender', 'is', 'new', 'td', '?']",GameTox
14109,no meaning to shoot HE at that distance,0,"['no', 'meaning', 'to', 'shoot', 'HE', 'at', 'that', 'distance']",GameTox
48035,gg grille,0,"['gg', 'grille']",GameTox
41130,world of premiums^^,0,"['world', 'of', 'premiums^^']",GameTox
22443,hevys full hp camper,1,"['hevys', 'full', 'hp', 'camper']",GameTox
51618,zjebie tym 260 wypierdalaj,1,"['zjebie', 'tym', '260', 'wypierdalaj']",GameTox
53190,t 34 great cammo,0,"['t', '34', 'great', 'cammo']",GameTox
19909,TS-6 cme donw C4,0,"['TS-6', 'cme', 'donw', 'C4']",GameTox
39341,Im Spotted at E0!,0,"['Im', 'Spotted', 'at', 'E0', '!']",GameTox
45542,well this started well lol,0,"['well', 'this', 'started', 'well', 'lol']",GameTox
31328,бот,0,['бот'],GameTox
9438,iam total happy,0,"['iam', 'total', 'happy']",GameTox
52129,all defff,0,"['all', 'defff']",GameTox
1023,sa,0,['sa'],GameTox
2150,lite 4 arty,0,"['lite', '4', 'arty']",GameTox
41049,enemi 3 shott miss -500hp,0,"['enemi', '3', 'shott', 'miss', '-500hp']",GameTox
27292,K line lost,0,"['K', 'line', 'lost']",GameTox
19615,bz68,0,['bz68'],GameTox
4019,hit,0,['hit'],GameTox
25075,arty,0,['arty'],GameTox
12671,wtf u doiing??,1,"['wtf', 'u', 'doiing', '?', '?']",GameTox
34803,шотного исм добить арта,0,"['шотного', 'исм', 'добить', 'арта']",GameTox
48507,www.twitch.tv/vylizsikapsu,0,['www.twitch.tv/vylizsikapsu'],GameTox
6332,move up here tds and we all go together,0,"['move', 'up', 'here', 'tds', 'and', 'we', 'all', 'go', 'together']",GameTox
54303,gg,0,['gg'],GameTox
38673,go t 28,0,"['go', 't', '28']",GameTox
46869,Вам),0,"['Вам', ')']",GameTox
44027,Im Spotted at C3!,0,"['Im', 'Spotted', 'at', 'C3', '!']",GameTox
1694,ir not?,0,"['ir', 'not', '?']",GameTox
21186,am 1 shot away,0,"['am', '1', 'shot', 'away']",GameTox
4404,no help,1,"['no', 'help']",GameTox
40420,go,0,['go'],GameTox
32859,257,0,['257'],GameTox
52788,go back,0,"['go', 'back']",GameTox
50684,703 go defend cvap idiot you ahev the best tank,0,"['703', 'go', 'defend', 'cvap', 'idiot', 'you', 'ahev', 'the', 'best', 'tank']",GameTox
10554,Im Spotted at J7!,0,"['Im', 'Spotted', 'at', 'J7', '!']",GameTox
45191,all reported somua,0,"['all', 'reported', 'somua']",GameTox
18748,cs 59 go,0,"['cs', '59', 'go']",GameTox
2329,def a bot,1,"['def', 'a', 'bot']",GameTox
16005,why we have 2 shit lights??,1,"['why', 'we', 'have', '2', 'shit', 'lights', '?', '?']",GameTox
29466,or scout,0,"['or', 'scout']",GameTox
42794,cover the emil he is nowing what he do.,0,"['cover', 'the', 'emil', 'he', 'is', 'nowing', 'what', 'he', 'do', '.']",GameTox
50935,skorp!!!,0,"['skorp', '!', '!', '!']",GameTox
31971,omg,0,['omg'],GameTox
24601,idiots,1,['idiots'],GameTox
51778,arty kill them,0,"['arty', 'kill', 'them']",GameTox
5726,fy,1,['fy'],GameTox
43661,they are all here,0,"['they', 'are', 'all', 'here']",GameTox
32883,spotter,0,['spotter'],GameTox
22945,gg,0,['gg'],GameTox
43995,gj :),0,"['gj', ':', ')']",GameTox
27809,Reported,0,['Reported'],GameTox
11582,RUSSNEA SOSET,1,"['RUSSNEA', 'SOSET']",GameTox
20937,Засвет в квадрате C9!!!,0,"['Засвет', 'в', 'квадрате', 'C9', '!', '!', '!']",GameTox
43296,explains your stats,0,"['explains', 'your', 'stats']",GameTox
20307,i am special,0,"['i', 'am', 'special']",GameTox
18341,i dont get it,0,"['i', 'dont', 'get', 'it']",GameTox
40364,Im Spotted at D7!,0,"['Im', 'Spotted', 'at', 'D7', '!']",GameTox
26120,gg,0,['gg'],GameTox
8709,ez,0,['ez'],GameTox
25899,pussy,1,['pussy'],GameTox
41371,Засвет в квадрате D7!!!,0,"['Засвет', 'в', 'квадрате', 'D7', '!', '!', '!']",GameTox
44245,t6 jerk,0,"['t6', 'jerk']",GameTox
33896,mongerrrr,1,['mongerrrr'],GameTox
4741,gg,0,['gg'],GameTox
35297,time,0,['time'],GameTox
12873,pushhhh,0,['pushhhh'],GameTox
53905,Im Spotted at J0!,0,"['Im', 'Spotted', 'at', 'J0', '!']",GameTox
54502,cover left,0,"['cover', 'left']",GameTox
3571,report kpz just shot he,0,"['report', 'kpz', 'just', 'shot', 'he']",GameTox
49874,charioteer there,0,"['charioteer', 'there']",GameTox
4299,gl all,0,"['gl', 'all']",GameTox
21885,бабаха,0,['бабаха'],GameTox
8329,Im Spotted at B3!,0,"['Im', 'Spotted', 'at', 'B3', '!']",GameTox
24082,gg,0,['gg'],GameTox
50796,win is win,0,"['win', 'is', 'win']",GameTox
41940,OMG 2 heavy TD want to camp,0,"['OMG', '2', 'heavy', 'TD', 'want', 'to', 'camp']",GameTox
28015,elc alive,0,"['elc', 'alive']",GameTox
27743,Im Spotted at J2!,0,"['Im', 'Spotted', 'at', 'J2', '!']",GameTox
37645,sorry,0,['sorry'],GameTox
2829,yea this kick hard,0,"['yea', 'this', 'kick', 'hard']",GameTox
40557,главное не светись,0,"['главное', 'не', 'светись']",GameTox
13682,arty,0,['arty'],GameTox
32467,lol,0,['lol'],GameTox
52378,omg,0,['omg'],GameTox
42442,WZ!!,0,"['WZ', '!', '!']",GameTox
12785,277 rullz,0,"['277', 'rullz']",GameTox
30441,hooj z taka grą jebane lemingi!!!,1,"['hooj', 'z', 'taka', 'grą', 'jebane', 'lemingi', '!', '!', '!']",GameTox
9946,mosy ppl today,0,"['mosy', 'ppl', 'today']",GameTox
44249,**** ... sorry,1,"['*', '*', '*', '*', '...', 'sorry']",GameTox
14309,blind fire,1,"['blind', 'fire']",GameTox
23772,rng aint my friend,0,"['rng', 'aint', 'my', 'friend']",GameTox
15898,gaming is not for you,0,"['gaming', 'is', 'not', 'for', 'you']",GameTox
25748,what do we have got t10 tanks for when they don‘t have the balls to push,0,"['what', 'do', 'we', 'have', 'got', 't10', 'tanks', 'for', 'when', 'they', 'don', '‘', 't', 'have', 'the', 'balls', 'to', 'push']",GameTox
19823,gg,0,['gg'],GameTox
44810,i think hes coming for me,0,"['i', 'think', 'hes', 'coming', 'for', 'me']",GameTox
27775,xD,0,['xD'],GameTox
29167,gg,0,['gg'],GameTox
34367,lol t 34 85 bot ?????,1,"['lol', 't', '34', '85', 'bot', '?', '?', '?', '?', '?']",GameTox
26777,"jasne, toxicky cesky kokot",1,"['jasne', ',', 'toxicky', 'cesky', 'kokot']",GameTox
16550,you won't do anything anyway,0,"['you', 'wo', ""n't"", 'do', 'anything', 'anyway']",GameTox
21880,норм тебе?,0,"['норм', 'тебе', '?']",GameTox
39007,at d7,0,"['at', 'd7']",GameTox
53846,lights with brain pls,0,"['lights', 'with', 'brain', 'pls']",GameTox
50356,kill,0,['kill'],GameTox
15389,artt cap,0,"['artt', 'cap']",GameTox
11299,cap?,0,"['cap', '?']",GameTox
12838,move,0,['move'],GameTox
45691,Pnz4 u fucking idiot,1,"['Pnz4', 'u', 'fucking', 'idiot']",GameTox
1761,this thing is a turtle,1,"['this', 'thing', 'is', 'a', 'turtle']",GameTox
29273,report 112,0,"['report', '112']",GameTox
35112,this is not grille,0,"['this', 'is', 'not', 'grille']",GameTox
30218,kant killlemall,0,"['kant', 'killlemall']",GameTox
40408,epic round for you :D,0,"['epic', 'round', 'for', 'you', ':', 'D']",GameTox
34410,T56 and T1-03 uninstall,1,"['T56', 'and', 'T1-03', 'uninstall']",GameTox
30584,to imbecils,1,"['to', 'imbecils']",GameTox
30310,hill ?,0,"['hill', '?']",GameTox
50184,"gosh, you wait for the stun to run out before shooting",1,"['gosh', ',', 'you', 'wait', 'for', 'the', 'stun', 'to', 'run', 'out', 'before', 'shooting']",GameTox
51759,damn arty,0,"['damn', 'arty']",GameTox
43364,тяжко было прикрыть мусорм,1,"['тяжко', 'было', 'прикрыть', 'мусорм']",GameTox
32732,gg,0,['gg'],GameTox
53899,for panther,0,"['for', 'panther']",GameTox
54544,inm previous was fine,0,"['inm', 'previous', 'was', 'fine']",GameTox
5694,t28 is afk,0,"['t28', 'is', 'afk']",GameTox
51132,jebac kurwa rng,1,"['jebac', 'kurwa', 'rng']",GameTox
21339,Im Spotted at F5!,0,"['Im', 'Spotted', 'at', 'F5', '!']",GameTox
2746,that manti,1,"['that', 'manti']",GameTox
23931,doing good team,0,"['doing', 'good', 'team']",GameTox
10090,that arty can go with 60,0,"['that', 'arty', 'can', 'go', 'with', '60']",GameTox
28500,Vipera,0,['Vipera'],GameTox
13737,gj,0,['gj'],GameTox
34889,need help,0,"['need', 'help']",GameTox
13234,t29 monky,1,"['t29', 'monky']",GameTox
19024,go in *** holl and spot,1,"['go', 'in', '*', '*', '*', 'holl', 'and', 'spot']",GameTox
22893,ЛОШЬЕ,1,['ЛОШЬЕ'],GameTox
28529,bot,1,['bot'],GameTox
21361,light,0,['light'],GameTox
4760,considering the map,0,"['considering', 'the', 'map']",GameTox
3496,no ammo rack,0,"['no', 'ammo', 'rack']",GameTox
33967,total aragent giots,1,"['total', 'aragent', 'giots']",GameTox
50225,we have the hp,0,"['we', 'have', 'the', 'hp']",GameTox
9655,Im Spotted at K2!,0,"['Im', 'Spotted', 'at', 'K2', '!']",GameTox
18046,ну шо бюлять далеко уехал,0,"['ну', 'шо', 'бюлять', 'далеко', 'уехал']",GameTox
53133,kv-2 back,0,"['kv-2', 'back']",GameTox
45522,Im Spotted at J5!,0,"['Im', 'Spotted', 'at', 'J5', '!']",GameTox
34657,hill bot,1,"['hill', 'bot']",GameTox
52968,spot,0,['spot'],GameTox
19780,go luds,0,"['go', 'luds']",GameTox
24171,mino?,0,"['mino', '?']",GameTox
3424,retards,1,['retards'],GameTox
36776,"Ah legal , o que eu faço neste mapa com um médio?",0,"['Ah', 'legal', ',', 'o', 'que', 'eu', 'faço', 'neste', 'mapa', 'com', 'um', 'médio', '?']",GameTox
13952,between maus and him,0,"['between', 'maus', 'and', 'him']",GameTox
49162,gg,0,['gg'],GameTox
45391,no reason for u heavies to lose,0,"['no', 'reason', 'for', 'u', 'heavies', 'to', 'lose']",GameTox
36873,shot one shot,0,"['shot', 'one', 'shot']",GameTox
31738,Засвет в квадрате D9!!!,0,"['Засвет', 'в', 'квадрате', 'D9', '!', '!', '!']",GameTox
33372,bots,1,['bots'],GameTox
39904,herrooo,0,['herrooo'],GameTox
48916,ok,0,['ok'],GameTox
52923,2600 dmg i love ebr,0,"['2600', 'dmg', 'i', 'love', 'ebr']",GameTox
41043,116 f3??,0,"['116', 'f3', '?', '?']",GameTox
21641,пидоры тупые,1,"['пидоры', 'тупые']",GameTox
14261,look what E50m is doing,0,"['look', 'what', 'E50m', 'is', 'doing']",GameTox
34059,PATTon debil,1,"['PATTon', 'debil']",GameTox
26072,bot leo,1,"['bot', 'leo']",GameTox
32508,go load HE,0,"['go', 'load', 'HE']",GameTox
